r,e_ccsd,e_ccsdt,t1_s,conv,w_0,w_1,w_2,wall,cpu
1.5391,-536.768704061281,-536.7861221323074,0.006922466559617039,True,0.1614107623987576,0.20038573685469782,0.27286808369434684,17.450264930725098,556.1551241579999
1.5891,-536.7767453483588,-536.7946189434358,0.007094063186575808,True,0.15051768503358506,0.1892251638056009,0.2769771477260499,19.158276319503784,611.6184076680001
1.6391,-536.7808906027285,-536.7992510541607,0.0073036535394575535,True,0.13851022896891763,0.17688388719024173,0.27830412049838066,19.284031629562378,613.0542750930001
1.6891,-536.782019985436,-536.8009028937605,0.0075547493527036505,True,0.12612299707855018,0.16405297835189453,0.2602959657530462,19.317639589309692,615.8981681119999
1.7391,-536.7808304017221,-536.8002764812956,0.007851348440545622,True,0.1138757603174565,0.1512113837365144,0.23527660916401968,17.638782262802124,563.206137145
1.7891000000000001,-536.777877438485,-536.7979333272791,0.00819793260518254,True,0.10211232148096576,0.13867216665765653,0.21157467803008073,18.552165508270264,591.9294892500002
1.8391000000000002,-536.7736070547899,-536.7943260338684,0.00859939105652832,True,0.09104333305763783,0.12662588134056343,0.18976032402177492,19.154706954956055,611.0956619900003
1.8891,-536.7683790889827,-536.7898216373142,0.009060730962655528,True,0.08078356747052176,0.11517547340498148,0.16987311642015196,18.382960557937622,586.1748685769999
