E_eV,lambda_nm,sigma_200K,sigma_250K,sigma_298K
2.526513256628314,490.73242768359563,1.8172322060813775e-24,2.252767385950428e-24,2.9464066937633322e-24
2.528514257128564,490.3440747880107,1.8748482797124704e-24,2.3180702863406307e-24,3.023046163176851e-24
2.5305152576288146,489.9563360711673,1.9339956008219375e-24,2.3849758737488346e-24,3.101381261191104e-24
2.5325162581290646,489.5692100772345,1.9946951385316927e-24,2.4535043142128815e-24,3.1814309352121394e-24
2.5345172586293145,489.18269535497876,2.0569696551413104e-24,2.5236775636649947e-24,3.2632159352600604e-24
2.536518259129565,488.7967904577457,2.1208450501400963e-24,2.5955207319493552e-24,3.346760200542702e-24
2.5385192596298145,488.41149394344274,2.1863513791707768e-24,2.6690631246636925e-24,3.4320919281882705e-24
2.540520260130065,488.02680437452,2.2535234021746075e-24,2.744338810772067e-24,3.519244163490477e-24
2.5425212606303154,487.6427203179537,2.3224005771732853e-24,2.8213866260392238e-24,3.6082548127950476e-24
2.544522261130565,487.2592403452276,2.3930264908468497e-24,2.9002495981751122e-24,3.6991660574796864e-24
2.5465232616308153,486.87636303231506,2.4654477937735195e-24,2.980973858520584e-24,3.792023229516361e-24
2.5485242621310658,486.4940869596623,2.539712776071236e-24,3.063607175971341e-24,3.886873284190431e-24
2.5505252626313153,486.1124107121703,2.615869768591844e-24,3.148197301516803e-24,3.98376306288747e-24
2.5525262631315657,485.7313328791769,2.693965578759013e-24,3.234790338716118e-24,4.0827375701170324e-24
2.554527263631816,485.35085205444034,2.774044165249742e-24,3.323429352773069e-24,4.1838384895036736e-24
2.5565282641320657,484.97096683612176,2.8561457227752725e-24,3.414153398980843e-24,4.287103133121454e-24
2.558529264632316,484.591675826767,2.9403062920029e-24,3.506997094739202e-24,4.3925639614868895e-24
2.560530265132566,484.212977633291,3.02655793826986e-24,3.601990786177897e-24,4.500248735799572e-24
2.562531265632816,483.83487086695953,3.1149294663583486e-24,3.69916128103496e-24,4.610181280295039e-24
2.5645322661330665,483.45735414337264,3.20544756800886e-24,3.7985330450089774e-24,4.722382752585318e-24
2.5665332666333165,483.0804260824481,3.2981382438543304e-24,3.900129699662109e-24,4.836873254701978e-24
2.5685342671335665,482.70408530840393,3.393028309458164e-24,4.003975624076142e-24,4.953673576053965e-24
2.570535267633817,482.3283304497421,3.490146790092417e-24,4.11009745437045e-24,5.072806846994302e-24
2.572536268134067,481.9531601392319,3.589526030789961e-24,4.218525295320199e-24,5.19429989925684e-24
2.574537268634317,481.57857301389294,3.691202393144497e-24,4.3292935030406376e-24,5.3181841739603056e-24
2.5765382691345673,481.2045677149791,3.795216471184882e-24,4.4424409599656084e-24,5.444496082218052e-24
2.5785392696348173,480.83114288796196,3.9016128261797915e-24,4.558010833755406e-24,5.5732767980244355e-24
2.5805402701350673,480.4582971825143,4.010439304516598e-24,4.6760498800482694e-24,5.7045715372232355e-24
2.5825412706353177,480.0860292524939,4.121746054736232e-24,4.79660740550972e-24,5.8384284396519204e-24
2.5845422711355677,479.7143377559276,4.2355843924428416e-24,4.91973404489982e-24,5.974897215607646e-24
2.5865432716358177,479.3432213549947,4.352005671317514e-24,5.045480519459127e-24,6.114027737327006e-24
2.588544272136068,478.97267871601116,4.471060304644504e-24,5.173896533096153e-24,6.255868749751704e-24
2.590545272636318,478.6027085094139,4.592797047928232e-24,5.305029930597383e-24,6.4004668448828014e-24
2.592546273136568,478.2333094097443,4.7172626055686035e-24,5.438926194424032e-24,6.547865796291095e-24
2.5945472736368185,477.86448009563287,4.8445015712417946e-24,5.575628301704164e-24,6.698106292984485e-24
2.5965482741370685,477.4962192497832,4.9745566612100785e-24,5.715176909603401e-24,6.851226053990264e-24
2.5985492746373184,477.1285255589566,5.107469160019445e-24,5.8576107935091424e-24,7.007260255403004e-24
2.600550275137569,476.7613977139559,5.243279474659963e-24,6.002967434607192e-24,7.166242167216283e-24
2.602551275637819,476.3948344096107,5.382027689104445e-24,6.151283644845842e-24,7.328203882166215e-24
2.604552276138069,476.0288343447614,5.523754025782327e-24,6.302596128057065e-24,7.493177023901412e-24
2.6065532766383193,475.6633962222435,5.668499150475611e-24,6.456941903048833e-24,7.661193344590674e-24
2.6085542771385692,475.29851874887333,5.816304296387491e-24,6.614358552130377e-24,7.83228515734353e-24
2.6105552776388192,474.93420063543164,5.9672112243746416e-24,6.774884299552263e-24,8.006485589503809e-24
2.6125562781390697,474.57044059664906,6.121262072035093e-24,6.938557961176696e-24,8.183828681361743e-24
2.6145572786393196,474.207237351191,6.278499168096337e-24,7.105418832735573e-24,8.364349384224332e-24
2.6165582791395696,473.8445896216423,6.438964896102586e-24,7.275506594718184e-24,8.548083527056777e-24
2.61855927963982,473.48249613449224,6.602701681366321e-24,7.448861305475232e-24,8.735067819704769e-24
2.62056028014007,473.12095562012024,6.769752149230504e-24,7.62552353181946e-24,8.925339943708285e-24
2.62256128064032,472.75996681278014,6.940159465389907e-24,7.805534632361397e-24,9.118938752467325e-24
2.6245622811405704,472.39952845058605,7.1139678269133e-24,7.988937169291623e-24,9.315904566798271e-24
2.6265632816408204,472.03963927549756,7.291223033258556e-24,8.175775386653655e-24,9.51627951674757e-24
2.6285642821410704,471.6802980333048,7.471973037272082e-24,8.36609566453128e-24,9.720107852938108e-24
2.630565282641321,471.3215034736141,7.656268362740542e-24,8.559946844842059e-24,9.927436136572128e-24
2.6325662831415704,470.9632543498338,7.844162280874313e-24,8.757380329060818e-24,1.0138313220147066e-23
2.634567283641821,470.6055494191588,8.035710663435069e-24,8.958449871678757e-24,1.0352789951733633e-23
2.6365682841420712,470.24838744255754,8.230971472162783e-24,9.163211032875104e-24,1.0570918572021888e-23
2.6385692846423208,469.8917671847569,8.430003896988993e-24,9.371720304287093e-24,1.0792751820202876e-23
2.640570285142571,469.5356874142275,8.632867211508877e-24,9.584033975432255e-24,1.1018341815016226e-23
2.6425712856428216,469.1801469031708,8.839619464762461e-24,9.80020685691997e-24,1.1247738822933255e-23
2.644572286143071,468.82514442750403,9.050316165429944e-24,1.0020291012132066e-23,1.1480990058740757e-23
2.6465732866433216,468.4706787668462,9.26500913165274e-24,1.0244334665220678e-23,1.1718138678546822e-23
2.648574287143572,468.1167487045046,9.483745673155455e-24,1.0472381446393962e-23,1.195922311781109e-23
2.6505752876438216,467.76335302746065,9.706568241799034e-24,1.0704470105129693e-23,1.220427689694665e-23
2.652576288144072,467.4104905263555,9.933514635237112e-24,1.0940634771177366e-23,1.245332896722326e-23
2.6545772886443224,467.0581599954772,1.0164618772188651e-23,1.1180905778067453e-23,1.2706404606026723e-23
2.656578289144572,466.7063602327465,1.0399911985455428e-23,1.1425310992674208e-23,1.2963526801123096e-23
2.6585792896448224,466.35509003970265,1.0639424709784309e-23,1.1673877526614406e-23,1.3224717997667433e-23
2.6605802901450724,466.004348221491,1.0883188385384327e-23,1.1926633650163967e-23,1.349000202835371e-23
2.6625812906453223,465.65413358684833,1.1131237362207667e-23,1.218361069468677e-23,1.375940601392311e-23
2.6645822911455728,465.3044449480897,1.1383610580225185e-23,1.2444844720460543e-23,1.4032962013294417e-23
2.6665832916458228,464.9552811210956,1.1640352818775985e-23,1.2710377745127342e-23,1.4310708221676716e-23
2.6685842921460727,464.6066409252976,1.1901515351917764e-23,1.2980258372064404e-23,1.4592689559444535e-23
2.670585292646323,464.2585231836658,1.2167155911437045e-23,1.325454172268454e-23,1.4878957559261942e-23
2.672586293146573,463.91092672269536,1.2437337936983776e-23,1.3533288654275514e-23,1.516956953625523e-23
2.674587293646823,463.5638503723932,1.2712129174174539e-23,1.3816564326042988e-23,1.5464587106616388e-23
2.6765882941470736,463.2172929662648,1.2991599756550028e-23,1.4104436250687384e-23,1.5764074194130852e-23
2.6785892946473235,462.8712533413017,1.327581996692159e-23,1.439697202813033e-23,1.6068094722864198e-23
2.6805902951475735,462.52573033796773,1.3564857910833095e-23,1.469423699489342e-23,1.6376710230669736e-23
2.682591295647824,462.18072280018646,1.38587773453948e-23,1.4996292032945915e-23,1.6689977648162387e-23
2.684592296148074,461.8362295753284,1.4157635889727576e-23,1.5303191764698742e-23,1.7007947470476675e-23
2.686593296648324,461.49224951419797,1.4461483801131468e-23,1.5614983318656816e-23,1.7330662506896797e-23
2.6885942971485743,461.1487814710205,1.4770363439248392e-23,1.593170578840645e-23,1.7658157331625294e-23
2.6905952976488243,460.8058243034303,1.5084309466476424e-23,1.625339043361715e-23,1.7990458484988252e-23
2.6925962981490743,460.46337687245705,1.540334975543485e-23,1.658006159425437e-23,1.8327585396867467e-23
2.6945972986493247,460.12143804251366,1.572750690215732e-23,1.6911738216972024e-23,1.866955193177994e-23
2.6965982991495747,459.7800066813839,1.6056800184700926e-23,1.7248435833448957e-23,1.9016368395516478e-23
2.6985992996498247,459.43908166020947,1.6391247766915746e-23,1.759016879015538e-23,1.9368043802490545e-23
2.700600300150075,459.0986618534778,1.6730868929661804e-23,1.7936952511136747e-23,1.9724588184404343e-23
2.702601300650325,458.7587461390097,1.707568611751888e-23,1.828880558064847e-23,2.0086014725328968e-23
2.704602301150575,458.4193333979469,1.7425726616070173e-23,1.864575145898221e-23,2.045234153401531e-23
2.7066033016508255,458.0804225147398,1.7781023719006222e-23,1.9007819688512968e-23,2.0823592907224265e-23
2.7086043021510755,457.74201237713544,1.8141617299842963e-23,1.9375046502191534e-23,2.1199799992521904e-23
2.7106053026513255,457.404101876165,1.850755376342736e-23,1.9747474806924585e-23,2.15810008189447e-23
2.712606303151576,457.0666899061318,1.8878885411063074e-23,2.012515357302306e-23,2.1967239722775508e-23
2.714607303651826,456.7297753645996,1.9255669304249867e-23,2.0508136712406925e-23,2.2358566247673103e-23
2.716608304152076,456.3933571523801,1.963796575121098e-23,2.089648156804361e-23,2.275503363907365e-23
2.7186093046523263,456.05743417352096,2.0025836564824684e-23,2.129024716237303e-23,2.3156697079282862e-23
2.7206103051525763,455.7220053352946,2.041934324933042e-23,2.1689492362218183e-23,2.356361182088794e-23
2.7226113056528263,455.3870695481856,2.0818545267022884e-23,2.209427411258188e-23,2.3975831372588242e-23
2.7246123061530767,455.05262572587895,2.1223498517278853e-23,2.2504645873881725e-23,2.4393405875210816e-23
2.7266133066533267,454.718672785249,2.1634254131907112e-23,2.292065636969513e-23,2.481638077949946e-23
2.7286143071535767,454.38520964634705,2.205085765669129e-23,2.3342348718597532e-23,2.524479590472246e-23
2.730615307653827,454.05223523238976,2.2473348652899327e-23,2.3769759987894885e-23,2.5678684921838737e-23
2.7326163081540766,453.7197484697483,2.29017607178647e-23,2.4202921172338237e-23,2.6118075270192273e-23
2.734617308654327,453.3877482879356,2.333612189323706e-23,2.4641857569990613e-23,2.656298848519005e-23
2.7366183091545775,453.05623361959596,2.3776455405026033e-23,2.5086589502200378e-23,2.701344088811305e-23
2.738619309654827,452.7252034004932,2.4222780662119455e-23,2.5537133306187805e-23,2.7469444569282335e-23
2.7406203101550775,452.3946565694989,2.4675114429687764e-23,2.5993502517307852e-23,2.793100858262889e-23
2.742621310655328,452.06459206858176,2.5133472090289656e-23,2.6455709153225906e-23,2.8398140263077007e-23
2.7446223111555774,451.735008842796,2.5597868907621725e-23,2.692376501320092e-23,2.887084657738481e-23
2.746623311655828,451.40590584026955,2.6068321214482164e-23,2.739768291129546e-23,2.9349135423235356e-23
2.7486243121560783,451.07728201219396,2.6544847456437155e-23,2.7877477771504423e-23,2.983301679944535e-23
2.750625312656328,450.7491363128126,2.702746903477194e-23,2.8363167524456575e-23,3.0322503781188644e-23
2.7526263131565782,450.42146769940933,2.7516210905669467e-23,2.885477375861579e-23,3.081761324727519e-23
2.7546273136568282,450.0942751322982,2.801110190654988e-23,2.9352322093145625e-23,3.131836632112637e-23
2.756628314157078,449.76755757481175,2.851217479471122e-23,2.9855842254352206e-23,3.182478850263651e-23
2.7586293146573286,449.4413139932904,2.9019465997542487e-23,3.036536785252819e-23,3.2336909484157896e-23
2.7606303151575786,449.11554335707166,2.95330150875004e-23,3.0880935870872164e-23,3.2854762660059474e-23
2.7626313156578286,448.79024463847895,3.0052864008521275e-23,3.140258589263545e-23,3.3378384355244685e-23
2.764632316158079,448.465416812811,3.057905609332596e-23,3.1930359106413143e-23,3.390781281320524e-23
2.766633316658329,448.14105885833106,3.111163492276542e-23,3.2464297142069184e-23,3.444308699804758e-23
2.768634317158579,447.81716975625625,3.1650643088408047e-23,3.3004440800566924e-23,3.498424527676929e-23
2.7706353176588294,447.49374849074655,3.2196120927321247e-23,3.355082874925927e-23,3.5531324057118314e-23
2.7726363181590794,447.1707940488949,3.2748105302764817e-23,3.4103496259271756e-23,3.608435646190404e-23
2.7746373186593294,446.8483054207158,3.330662850558331e-23,3.466247406277592e-23,3.664337112193199e-23
2.77663831915958,446.5262815991352,3.387171734790836e-23,3.522778740466369e-23,3.720839116628967e-23
2.77863931965983,446.2047215799802,3.444339251301371e-23,3.579945535507659e-23,3.777943348023916e-23
2.78064032016008,445.88362436196815,3.502166821275576e-23,3.637749043640216e-23,3.8356508287508687e-23
2.78264132066033,445.5629889466966,3.560655218728954e-23,3.6961898601071993e-23,3.8939619095725774e-23
2.78464232116058,445.24281433863285,3.6198046061397654e-23,3.755267957554634e-23,3.952876302192247e-23
2.78664332166083,444.9230995451037,3.6796146048873475e-23,3.8149827562353344e-23,4.0123931490627376e-23
2.7886443221610806,444.6038435762848,3.740084397240618e-23,3.875333226744906e-23,4.072511127157604e-23
2.7906453226613306,444.2850454451913,3.8012128542986893e-23,3.9363180196173537e-23,4.1332285799260207e-23
2.7926463231615806,443.9667041676668,3.862998682180646e-23,3.997935613953715e-23,4.194543669427764e-23
2.794647323661831,443.64881876237354,3.925440577072897e-23,4.060184475528702e-23,4.256454538857511e-23
2.796648324162081,443.33138825078254,3.9885373786330765e-23,4.123063213682004e-23,4.3189594744867534e-23
2.798649324662331,443.0144116571633,4.052288210847514e-23,4.186570725882061e-23,4.382057055607497e-23
2.8006503251625814,442.69788800857367,4.116692599824657e-23,4.2507063192310455e-23,4.4457462814357646e-23
2.8026513256628314,442.3818163348505,4.1817505592048383e-23,4.3154697993855617e-23,4.5100266651493136e-23
2.8046523261630814,442.06619566859894,4.2474626358313657e-23,4.3808615193512e-23,4.5748982872450246e-23
2.806653326663332,441.7510250451831,4.313829910950566e-23,4.4468823832606764e-23,4.640361803094624e-23
2.8086543271635818,441.43630350271616,4.380853955317363e-23,4.5135338033908266e-23,4.706418402776112e-23
2.8106553276638317,441.12203008205034,4.44853673995512e-23,4.580817612087783e-23,4.773069724733112e-23
2.812656328164082,440.8082038267674,4.516880507695411e-23,4.648735933691043e-23,4.8403177283002494e-23
2.814657328664332,440.4948237831689,4.5858876137368085e-23,4.7172910247047214e-23,4.9081645333544404e-23
2.816658329164582,440.1818890002664,4.655560346048045e-23,4.7864850930919864e-23,4.9766122380396643e-23
2.8186593296648326,439.8693985297719,4.7259007382731847e-23,4.856320109437295e-23,5.0456627274341907e-23
2.8206603301650826,439.5573514260885,4.796910388702653e-23,4.9267976236569466e-23,5.115317487008033e-23
2.8226613306653325,439.24574674630037,4.868590298752522e-23,4.9979186008389295e-23,5.185577434650623e-23
2.824662331165583,438.9345835501638,4.9409407432283465e-23,5.069683288640531e-23,5.2564427839160806e-23
2.8266633316658325,438.6238609000974,5.0139611825105145e-23,5.142091126538305e-23,5.327912949007783e-23
2.828664332166083,438.3135778611725,5.087650223836283e-23,5.215140704261052e-23,5.399986499057297e-23
2.8306653326663334,438.0037335011045,5.16200563529437e-23,5.2888297731680126e-23,5.472661165672045e-23
2.832666333166583,437.69432689024285,5.237024412266902e-23,5.363155310438508e-23,5.545933903809314e-23
2.8346673336668333,437.3853571015618,5.312702892152534e-23,5.438113632018327e-23,5.619801002085663e-23
2.8366683341670837,437.0768232106516,5.389036909591377e-23,5.513700546631111e-23,5.694258234960181e-23
2.8386693346673333,436.7687242957089,5.466021981369372e-23,5.589911540092781e-23,5.76930104612157e-23
2.8406703351675837,436.4610594375275,5.543653507939612e-23,5.666741976897495e-23,5.84492475009747e-23
2.842671335667834,436.1538277194896,5.621926977230077e-23,5.744187304744363e-23,5.921124737760324e-23
2.8446723361680837,435.8470282275565,5.700838156202679e-23,5.822243247437845e-23,5.997896671121585e-23
2.846673336668334,435.5406600502592,5.780383256487692e-23,5.900905972422397e-23,6.075236653587444e-23
2.848674337168584,435.23472227868996,5.86055906226688e-23,5.980172221031549e-23,6.153141363624692e-23
2.850675337668834,434.92921400649294,5.941363011266405e-23,6.06003939219286e-23,6.23160814240665e-23
2.8526763381690845,434.6241343298553,6.022793223033781e-23,6.140505573621879e-23,6.310635029267899e-23
2.8546773386693345,434.3194823474985,6.104848472365443e-23,6.221569518215547e-23,6.390220742450346e-23
2.8566783391695845,434.01525716066897,6.187528109549258e-23,6.303230567146497e-23,6.470364606402559e-23
2.858679339669835,433.71145787312975,6.270831932720193e-23,6.385488524795804e-23,6.551066430532496e-23
2.860680340170085,433.4080835911515,6.354760020850421e-23,6.468343493897023e-23,6.632326347565466e-23
2.862681340670335,433.10513342350373,6.439312538492835e-23,6.551795681883568e-23,6.714144622309423e-23
2.8646823411705853,432.8026064814459,6.524489525208438e-23,6.635845191273271e-23,6.796521443515259e-23
2.8666833416708353,432.50050187871915,6.610290683530175e-23,6.720491807883141e-23,6.879456712533339e-23
2.8686843421710853,432.1988187315372,6.696715179307065e-23,6.805734800700321e-23,6.962949842561731e-23
2.8706853426713357,431.89755615857797,6.783761467353053e-23,6.891572746359096e-23,7.046999581469529e-23
2.8726863431715857,431.59671328097517,6.871427153576257e-23,6.978003389467132e-23,7.13160386953418e-23
2.8746873436718356,431.29628922230927,6.959708902313978e-23,7.065023547611547e-23,7.216759741075308e-23
2.876688344172086,430.99628310859924,7.048602394617653e-23,7.152629066925228e-23,7.30246327606338e-23
2.878689344672336,430.6966940682944,7.138102339920837e-23,7.240814830804635e-23,7.388709604525541e-23
2.880690345172586,430.3975212322654,7.228202540096149e-23,7.32957482095518e-23,7.475492963173797e-23
2.8826913456728365,430.09876373379603,7.318896001582441e-23,7.418902226616717e-23,7.56280680035982e-23
2.8846923461730865,429.80042070857536,7.410175088251181e-23,7.508789594800298e-23,7.650643922426429e-23
2.8866933466733364,429.5024912946885,7.502031705163631e-23,7.59922901183143e-23,7.738996671963544e-23
2.888694347173587,429.20497463260887,7.594457501502205e-23,7.690212304600658e-23,7.827857126544048e-23
2.890695347673837,428.9078698651899,7.687444079848748e-23,7.781731248779456e-23,7.917217305325727e-23
2.892696348174087,428.61117613765674,7.780983198691068e-23,7.873777770932233e-23,8.007069370526161e-23
2.8946973486743373,428.3148925975978,7.875066955573961e-23,7.966344131952695e-23,8.097405811220376e-23
2.8966983491745872,428.01901839495724,7.969687939631192e-23,8.059423080536144e-23,8.188219598140309e-23
2.8986993496748372,427.7235526820261,8.064839344246525e-23,8.153007967376144e-23,8.279504300081002e-23
2.9007003501750876,427.42849461343445,8.160515033158678e-23,8.247092813310035e-23,8.371254155008815e-23
2.9027013506753376,427.13384334614386,8.256709556281833e-23,8.341672327568806e-23,8.463464091859645e-23
2.9047023511755876,426.83959803943856,8.353418114666344e-23,8.436741875420376e-23,8.556129702119123e-23
2.906703351675838,426.5457578549178,8.450636477174405e-23,8.532297397632967e-23,8.649247163394873e-23
2.908704352176088,426.25232195648806,8.548360854397752e-23,8.628335287132627e-23,8.742813120129839e-23
2.910705352676338,425.9592895103549,8.646587737918534e-23,8.724852230805736e-23,8.836824529185254e-23
2.9127063531765884,425.66665968501496,8.745313715056364e-23,8.821845026449884e-23,8.931278480088848e-23
2.9147073536768384,425.3744316512486,8.844535270642893e-23,8.9193103862927e-23,9.026172001185517e-23
2.9167083541770884,425.0826045821113,8.944248588043114e-23,9.017244739200684e-23,9.121501863665714e-23
2.918709354677339,424.7911776529265,9.044449361574214e-23,9.115644043661875e-23,9.217264395452489e-23
2.9207103551775884,424.5001500412778,9.145132631677799e-23,9.214503622865182e-23,9.313455316217453e-23
2.922711355677839,424.2095209270004,9.246292652739672e-23,9.313818031773958e-23,9.410069603424146e-23
2.9247123561780892,423.91928949217476,9.34792280142059e-23,9.413580964096856e-23,9.507101397356997e-23
2.9267133566783388,423.6294549211179,9.450015530895494e-23,9.513785204627363e-23,9.604543950713284e-23
2.928714357178589,423.34001640037576,9.552562373640402e-23,9.614422629694953e-23,9.70238962565217e-23
2.9307153576788396,423.05097311871634,9.655553992525948e-23,9.71548425561463e-23,9.800629938374496e-23
2.932716358179089,422.7623242671216,9.758980277137359e-23,9.816960332198376e-23,9.899255648508462e-23
2.9347173586793396,422.4740690387795,9.862830479602417e-23,9.918840475761534e-23,9.998256887957815e-23
2.93671835917959,422.1862066290775,9.967093381920321e-23,1.0021113833767183e-22,1.0097623321577626e-22
2.9387193596798395,421.8987362355945,1.0071757484971818e-22,1.012376927142883e-22,1.0197344330205971e-22
2.94072036018009,421.61165705809304,1.0176811208149975e-22,1.0226795569332973e-22,1.0297409205294923e-22
2.94272136068034,421.32496829851254,1.0282243087950497e-22,1.0330181620518286e-22,1.039780734372415e-22
2.94472236118059,421.03866916096155,1.0388041963933832e-22,1.0433916615492342e-22,1.0498528431381825e-22
2.9467233616808404,420.7527588517104,1.0494197141208187e-22,1.0537990204371804e-22,1.059956260475587e-22
2.9487243621810904,420.467236579184,1.060069851994622e-22,1.0642392626662776e-22,1.070090058106093e-22
2.9507253626813403,420.1821015539544,1.0707536684359163e-22,1.074711480107712e-22,1.0802533749258708e-22
2.9527263631815908,419.8973529887336,1.0814702945900787e-22,1.0852148370099855e-22,1.090445421660516e-22
2.9547273636818407,419.6129900983662,1.0922189338129583e-22,1.0957485696653343e-22,1.100665480795102e-22
2.9567283641820907,419.32901209982236,1.102998856346538e-22,1.1063119812991173e-22,1.1109129017778382e-22
2.958729364682341,419.0454182121903,1.1138093894872992e-22,1.11690443247361e-22,1.1211870917715067e-22
2.960730365182591,418.7622076566698,1.1246499038131235e-22,1.1275253275593284e-22,1.1314875024871147e-22
2.962731365682841,418.47937965656394,1.1355197962641653e-22,1.1381740980563036e-22,1.141813613863009e-22
2.9647323661830915,418.19693343727323,1.1464184710565564e-22,1.1488501837314983e-22,1.1521649155368392e-22
2.9667333666833415,417.9148682262878,1.1573453195341258e-22,1.1595530126657845e-22,1.162540887186248e-22
2.9687343671835915,417.63318325318056,1.1682997001252028e-22,1.170281981367238e-22,1.1729409788795657e-22
2.970735367683842,417.3518777496,1.1792809195652574e-22,1.1810364361031406e-22,1.1833645925762316e-22
2.972736368184092,417.07095094926376,1.190288216472586e-22,1.191815656531892e-22,1.1938110658489035e-22
2.974737368684342,416.7904020879509,1.2013207482277433e-22,1.2026188425821778e-22,1.2042796587692977e-22
2.9767383691845923,416.5102304034955,1.2123775819163316e-22,1.2134451053385344e-22,1.214769544715824e-22
2.9787393696848423,416.23043513577966,1.2234576898607748e-22,1.2242934624613694e-22,1.2252798056343675e-22
2.9807403701850923,415.9510155267265,1.2345599500035103e-22,1.2351628384091414e-22,1.2358094320274497e-22
2.9827413706853427,415.67197082029344,1.2456831511270484e-22,1.2460520694560148e-22,1.2463573276765057e-22
2.9847423711855927,415.3933002624654,1.2568260026218798e-22,1.2569599132260038e-22,1.256922318833036e-22
2.9867433716858427,415.1150031012478,1.2679871482564372e-22,1.2678850622095271e-22,1.2675031673618352e-22
2.988744372186093,414.8370785866599,1.2791651831790672e-22,1.2788261605050557e-22,1.2780985870978337e-22
2.990745372686343,414.55952597072843,1.2903586732022248e-22,1.2897818228491189e-22,1.2887072624992273e-22
2.992746373186593,414.28234450748016,1.3015661752938802e-22,1.300750654872286e-22,1.2993278685533556e-22
2.9947473736868435,414.0055334529357,1.312786258136478e-22,1.311731273453018e-22,1.3099590908244647e-22
2.9967483741870935,413.72909206510303,1.3240175216133666e-22,1.322722326039066e-22,1.3205996445277436e-22
2.9987493746873435,413.4530196039703,1.3352586141455747e-22,1.3337225078668591e-22,1.3312482915714411e-22
3.000750375187594,413.17731533149947,1.3465082469243672e-22,1.3447305761291968e-22,1.3419038546248874e-22
3.002751375687844,412.90197851162014,1.3577652042603807e-22,1.355745360314123e-22,1.3525652274385893e-22
3.004752376188094,412.62700841022223,1.3690283494881077e-22,1.3667657681529261e-22,1.363231380853371e-22
3.0067533766883443,412.3524042951501,1.3802966261131027e-22,1.3777907868610683e-22,1.3739013641772796e-22
3.0087543771885943,412.07816543619583,1.391569054154846e-22,1.3888194796188718e-22,1.3845743018682837e-22
3.0107553776888443,411.8042911050926,1.4028447219059156e-22,1.3998509775044203e-22,1.3952493857232232e-22
3.0127563781890947,411.53078057550846,1.4141227735830642e-22,1.410884467344382e-22,1.405925863024248e-22
3.0147573786893442,411.2576331230399,1.42540239357418e-22,1.4219191761757371e-22,1.416603021319509e-22
3.0167583791895947,410.9848480252052,1.4366827881738099e-22,1.432954353199496e-22,1.4272801707020596e-22
3.018759379689845,410.71242456143835,1.4479631658385156e-22,1.4439892502460796e-22,1.437956624589424e-22
3.0207603801900946,410.44036201308273,1.4592427170742746e-22,1.455023101853496e-22,1.4486316800884522e-22
3.022761380690345,410.16865966338435,1.4705205950865116e-22,1.466055106078856e-22,1.459304599050962e-22
3.0247623811905955,409.8973167974861,1.4817958982784163e-22,1.47708440712033e-22,1.4699745908843794e-22
3.026763381690845,409.62633270242134,1.4930676555778459e-22,1.4881100807231844e-22,1.48064079808088e-22
3.0287643821910955,409.3557066671071,1.5043348154128244e-22,1.499131123185439e-22,1.4913022852736515e-22
3.030765382691346,409.0854379823388,1.5155962389504293e-22,1.5101464445758966e-22,1.50195803242973e-22
3.0327663831915954,408.8155259407835,1.5268506979751838e-22,1.5211548665411606e-22,1.51260693255647e-22
3.034767383691846,408.54596983697354,1.538096877524544e-22,1.5321551248222692e-22,1.5232477940465472e-22
3.036768384192096,408.2767689673009,1.5493333831356363e-22,1.5431458763405568e-22,1.5338793475290033e-22
3.038769384692346,408.00792263001074,1.5605587523039401e-22,1.5541257104610665e-22,1.5445002568458309e-22
3.0407703851925962,407.7394301251953,1.5717714695248179e-22,1.5650931638138192e-22,1.5551091335482975e-22
3.042771385692846,407.4712907547883,1.582969984095808e-22,1.5760467378615977e-22,1.5657045541175897e-22
3.044772386193096,407.20350382255816,1.5941527297111785e-22,1.5869849182572109e-22,1.5762850789698107e-22
3.0467733866933466,406.93606863410224,1.6053181447882343e-22,1.5979061949413365e-22,1.5868492722137712e-22
3.0487743871935966,406.6689844968414,1.616464692431504e-22,1.6088090818981768e-22,1.5973957210954015e-22
3.0507753876938466,406.4022507200131,1.6275908789673047e-22,1.6196921355114004e-22,1.6079230540862643e-22
3.052776388194097,406.1358666146661,1.6386952700650018e-22,1.6305539705450203e-22,1.618429956653356e-22
3.054777388694347,405.8698314936543,1.6497765035974266e-22,1.6413932729079086e-22,1.6289151838783185e-22
3.056778389194597,405.6041446716308,1.6608332985733908e-22,1.6522088085386826e-22,1.6393775692686627e-22
3.0587793896948474,405.33880546504207,1.6718644596896083e-22,1.66299942795952e-22,1.6498160293115508e-22
3.0607803901950974,405.07381319212226,1.6828688772863368e-22,1.6737640662818435e-22,1.6602295635512254e-22
3.0627813906953474,404.80916717288693,1.6938455227373493e-22,1.6845017386906566e-22,1.6706172502113337e-22
3.064782391195598,404.54486672912753,1.7047934395476422e-22,1.695211531674908e-22,1.6809782376206979e-22
3.066783391695848,404.28091118440585,1.7157117306587329e-22,1.7058925904958878e-22,1.691311731922991e-22
3.0687843921960978,404.01729986404763,1.7265995426598024e-22,1.7165441035826693e-22,1.7016169817456916e-22
3.070785392696348,403.75403209513723,1.7374560477627726e-22,1.7271652847025934e-22,1.7118932606613644e-22
3.072786393196598,403.49110720651197,1.7482804245130402e-22,1.7377553538680518e-22,1.7221398483870043e-22
