E_eV,lambda_nm,sigma_200K,sigma_250K,sigma_298K
2.574537268634317,481.57857301389294,1.8456011965722487e-24,2.1646467515203188e-24,2.6590920869801528e-24
2.5765382691345673,481.2045677149791,1.897608235592441e-24,2.2212204799828042e-24,2.722248041109026e-24
2.5785392696348173,480.83114288796196,1.9508064130898957e-24,2.279005416877703e-24,2.7866383990122177e-24
2.5805402701350673,480.4582971825143,2.005219652258299e-24,2.3380249400241347e-24,2.8522857686116178e-24
2.5825412706353177,480.0860292524939,2.060873027368116e-24,2.39830370275486e-24,2.9192142198259602e-24
2.5845422711355677,479.7143377559276,2.1177921962214208e-24,2.45986702244991e-24,2.987448607803823e-24
2.5865432716358177,479.3432213549947,2.176002835658757e-24,2.5227402597295633e-24,3.057013868663503e-24
2.588544272136068,478.97267871601116,2.235530152322252e-24,2.5869482665480764e-24,3.127934374875852e-24
2.590545272636318,478.6027085094139,2.296398523964116e-24,2.6525149652986917e-24,3.2002334224414007e-24
2.592546273136568,478.2333094097443,2.3586313027843017e-24,2.719463097212016e-24,3.2739328981455474e-24
2.5945472736368185,477.86448009563287,2.4222507856208973e-24,2.787814150852082e-24,3.3490531464922425e-24
2.5965482741370685,477.4962192497832,2.4872783306050392e-24,2.8575884548017006e-24,3.425613026995132e-24
2.5985492746373184,477.1285255589566,2.5537345800097226e-24,2.9288053967545712e-24,3.503630127701502e-24
2.600550275137569,476.7613977139559,2.6216397373299815e-24,3.001483717303596e-24,3.5831210836081416e-24
2.602551275637819,476.3948344096107,2.6910138445522225e-24,3.075641822422921e-24,3.664101941083107e-24
2.604552276138069,476.0288343447614,2.7618770128911635e-24,3.1512980640285325e-24,3.746588511950706e-24
2.6065532766383193,475.6633962222435,2.8342495752378054e-24,3.2284709515244166e-24,3.830596672295337e-24
2.6085542771385692,475.29851874887333,2.9081521481937455e-24,3.3071792760651885e-24,3.916142578671765e-24
2.6105552776388192,474.93420063543164,2.9836056121873208e-24,3.387442149776132e-24,4.0032427947519046e-24
2.6125562781390697,474.57044059664906,3.0606310360175464e-24,3.469278980588348e-24,4.091914340680871e-24
2.6145572786393196,474.207237351191,3.1392495840481687e-24,3.5527094163677864e-24,4.182174692112166e-24
2.6165582791395696,473.8445896216423,3.219482448051293e-24,3.637753297359092e-24,4.2740417635283885e-24
2.61855927963982,473.48249613449224,3.3013508406831605e-24,3.724430652737616e-24,4.367533909852384e-24
2.62056028014007,473.12095562012024,3.384876074615252e-24,3.81276176590973e-24,4.462669971854143e-24
2.62256128064032,472.75996681278014,3.4700797326949536e-24,3.902767316180699e-24,4.559469376233662e-24
2.6245622811405704,472.39952845058605,3.55698391345665e-24,3.9944685846458114e-24,4.6579522833991354e-24
2.6265632816408204,472.03963927549756,3.645611516629278e-24,4.0878876933268274e-24,4.758139758373785e-24
2.6285642821410704,471.6802980333048,3.735986518636041e-24,4.18304783226564e-24,4.860053926469054e-24
2.630565282641321,471.3215034736141,3.828134181370271e-24,4.2799734224210295e-24,4.963718068286064e-24
2.6325662831415704,470.9632543498338,3.9220811404371564e-24,4.378690164530409e-24,5.069156610073533e-24
2.634567283641821,470.6055494191588,4.0178553317175345e-24,4.479224935839379e-24,5.1763949758668166e-24
2.6365682841420712,470.24838744255754,4.115485736081391e-24,4.581605516437552e-24,5.285459286010944e-24
2.6385692846423208,469.8917671847569,4.215001948494496e-24,4.685860152143546e-24,5.396375910101438e-24
2.640570285142571,469.5356874142275,4.3164336057544384e-24,4.792016987716127e-24,5.509170907508113e-24
2.6425712856428216,469.1801469031708,4.4198097323812306e-24,4.900103428459985e-24,5.623869411466628e-24
2.644572286143071,468.82514442750403,4.525158082714972e-24,5.010145506066033e-24,5.740495029370378e-24
2.6465732866433216,468.4706787668462,4.63250456582637e-24,5.122167332610339e-24,5.859069339273411e-24
2.648574287143572,468.1167487045046,4.7418728365777274e-24,5.236190723196981e-24,5.979611558905545e-24
2.6505752876438216,467.76335302746065,4.853284120899517e-24,5.3522350525648466e-24,6.102138448473325e-24
2.652576288144072,467.4104905263555,4.966757317618556e-24,5.470317385588683e-24,6.22666448361163e-24
2.6545772886443224,467.0581599954772,5.0823093860943254e-24,5.5904528890337265e-24,6.353202303013362e-24
2.656578289144572,466.7063602327465,5.199955992727714e-24,5.712655496337104e-24,6.481763400561548e-24
2.6585792896448224,466.35509003970265,5.3197123548921546e-24,5.836938763307203e-24,6.6123589988337164e-24
2.6605802901450724,466.004348221491,5.441594192692164e-24,5.963316825081983e-24,6.745001014176855e-24
2.6625812906453223,465.65413358684833,5.5656186811038334e-24,6.091805347343385e-24,6.879703006961555e-24
2.6645822911455728,465.3044449480897,5.691805290112592e-24,6.222422360230272e-24,7.016481006647208e-24
2.6665832916458228,464.9552811210956,5.8201764093879924e-24,6.355188872563671e-24,7.155354110838358e-24
2.6685842921460727,464.6066409252976,5.950757675958882e-24,6.490129186032202e-24,7.296344779722267e-24
2.670585292646323,464.2585231836658,6.0835779557185225e-24,6.62727086134227e-24,7.439478779630971e-24
2.672586293146573,463.91092672269536,6.218668968491888e-24,6.766644327137757e-24,7.584784768127616e-24
2.674587293646823,463.5638503723932,6.3560645870872696e-24,6.908282163021494e-24,7.732293553308194e-24
2.6765882941470736,463.2172929662648,6.495799878275014e-24,7.052218125343692e-24,7.882037097065426e-24
2.6785892946473235,462.8712533413017,6.637909983460796e-24,7.198486014065166e-24,8.034047361432099e-24
2.6805902951475735,462.52573033796773,6.782428955416548e-24,7.34711849744671e-24,8.188355115334868e-24
2.682591295647824,462.18072280018646,6.9293886726974e-24,7.498146016472957e-24,8.344988824081194e-24
2.684592296148074,461.8362295753284,7.078817944863788e-24,7.651595882349371e-24,8.503973735238337e-24
2.686593296648324,461.49224951419797,7.230741900565734e-24,7.807491659328408e-24,8.665331253448398e-24
2.6885942971485743,461.1487814710205,7.385181719624196e-24,7.965852894203225e-24,8.829078665812647e-24
2.6905952976488243,460.8058243034303,7.542154733238212e-24,8.126695216808575e-24,8.995229242494126e-24
2.6925962981490743,460.46337687245705,7.701674877717424e-24,8.290030797127184e-24,9.163792698433734e-24
2.6945972986493247,460.12143804251366,7.86375345107866e-24,8.455869108486012e-24,9.33477596588997e-24
2.6965982991495747,459.7800066813839,8.028400092350463e-24,8.624217916724478e-24,9.508184197758239e-24
2.6985992996498247,459.43908166020947,8.195623883457873e-24,8.79508439507769e-24,9.684021901245273e-24
2.700600300150075,459.0986618534778,8.365434464830902e-24,8.968476255568373e-24,9.862294092202171e-24
2.702601300650325,458.7587461390097,8.53784305875944e-24,9.144402790324235e-24,1.0043007362664484e-23
2.704602301150575,458.4193333979469,8.712863308035087e-24,9.322875729491105e-24,1.0226170767007655e-23
2.7066033016508255,458.0804225147398,8.890511859503111e-24,9.503909844256484e-24,1.0411796453612132e-23
2.7086043021510755,457.74201237713544,9.070808649921481e-24,9.687523251095767e-24,1.0599899996260952e-23
2.7106053026513255,457.404101876165,9.25377688171368e-24,9.873737403462292e-24,1.079050040947235e-23
2.712606303151576,457.0666899061318,9.439442705531537e-24,1.006257678651153e-23,1.0983619861387754e-23
2.714607303651826,456.7297753645996,9.627834652124933e-24,1.0254068356203463e-23,1.1179283123836551e-23
2.716608304152076,456.3933571523801,9.81898287560549e-24,1.0448240784021805e-23,1.1377516819536824e-23
2.7186093046523263,456.05743417352096,1.0012918282412342e-23,1.0645123581186515e-23,1.1578348539641431e-23
2.7206103051525763,455.7220053352946,1.020967162466521e-23,1.0844746181109091e-23,1.178180591044397e-23
2.7226113056528263,455.3870695481856,1.0409272633511442e-23,1.104713705629094e-23,1.1987915686294121e-23
2.7246123061530767,455.05262572587895,1.0611749258639426e-23,1.1252322936940863e-23,1.2196702937605408e-23
2.7266133066533267,454.718672785249,1.0817127065953556e-23,1.1460328184847566e-23,1.240819038974973e-23
2.7286143071535767,454.38520964634705,1.1025428828345645e-23,1.1671174359298766e-23,1.262239795236123e-23
2.730615307653827,454.05223523238976,1.1236674326449664e-23,1.1884879993947442e-23,1.2839342460919368e-23
2.7326163081540766,453.7197484697483,1.145088035893235e-23,1.2101460586169118e-23,1.3059037635096136e-23
2.734617308654327,453.3877482879356,1.166806094661853e-23,1.2320928784995307e-23,1.3281494242595025e-23
2.7366183091545775,453.05623361959596,1.1888227702513016e-23,1.2543294751100189e-23,1.3506720444056524e-23
2.738619309654827,452.7252034004932,1.2111390331059727e-23,1.2768566653093902e-23,1.3734722284641168e-23
2.7406203101550775,452.3946565694989,1.2337557214843882e-23,1.2996751258653926e-23,1.3965504291314446e-23
2.742621310655328,452.06459206858176,1.2566736045144828e-23,1.3227854576612953e-23,1.4199070131538503e-23
2.7446223111555774,451.735008842796,1.2798934453810862e-23,1.346188250660046e-23,1.4435423288692405e-23
2.746623311655828,451.40590584026955,1.3034160607241082e-23,1.369884145564773e-23,1.4674567711617678e-23
2.7486243121560783,451.07728201219396,1.3272423728218577e-23,1.3938738885752212e-23,1.4916508399722675e-23
2.750625312656328,450.7491363128126,1.351373451738597e-23,1.4181583762228287e-23,1.5161251890594322e-23
2.7526263131565782,450.42146769940933,1.3758105452834733e-23,1.4427386879307894e-23,1.5408806623637595e-23
2.7546273136568282,450.0942751322982,1.400555095327494e-23,1.4676161046572812e-23,1.5659183160563186e-23
2.756628314157078,449.76755757481175,1.425608739735561e-23,1.4927921127176103e-23,1.5912394251318254e-23
2.7586293146573286,449.4413139932904,1.4509732998771243e-23,1.5182683926264094e-23,1.6168454742078948e-23
2.7606303151575786,449.11554335707166,1.47665075437502e-23,1.5440467935436082e-23,1.6427381330029737e-23
2.7626313156578286,448.79024463847895,1.5026432004260637e-23,1.5701292946317725e-23,1.6689192177622343e-23
2.764632316158079,448.465416812811,1.528952804666298e-23,1.5965179553206572e-23,1.695390640660262e-23
2.766633316658329,448.14105885833106,1.555581746138271e-23,1.6232148571034592e-23,1.722154349902379e-23
2.768634317158579,447.81716975625625,1.5825321544204023e-23,1.6502220400283462e-23,1.7492122638384645e-23
2.7706353176588294,447.49374849074655,1.6098060463660623e-23,1.6775414374629635e-23,1.7765662028559157e-23
2.7726363181590794,447.1707940488949,1.6374052651382408e-23,1.7051748129635878e-23,1.804217823095202e-23
2.7746373186593294,446.8483054207158,1.6653314252791655e-23,1.733123703138796e-23,1.8321685560965995e-23
2.77663831915958,446.5262815991352,1.693585867395418e-23,1.7613893702331845e-23,1.8604195583144834e-23
2.77863931965983,446.2047215799802,1.7221696256506855e-23,1.7899727677538296e-23,1.888971674011958e-23
2.78064032016008,445.88362436196815,1.751083410637788e-23,1.818874521820108e-23,1.9178254143754343e-23
2.78264132066033,445.5629889466966,1.780327609364477e-23,1.8480949300535996e-23,1.9469809547862887e-23
2.78464232116058,445.24281433863285,1.8099023030698827e-23,1.877633978777317e-23,1.9764381510961235e-23
2.78664332166083,444.9230995451037,1.8398073024436738e-23,1.9074913781176672e-23,2.0061965745313688e-23
2.7886443221610806,444.6038435762848,1.870042198620309e-23,1.937666613372453e-23,2.036255563578802e-23
2.7906453226613306,444.2850454451913,1.9006064271493447e-23,1.9681590098086768e-23,2.0666142899630103e-23
2.7926463231615806,443.9667041676668,1.931499341090323e-23,1.9989678069768574e-23,2.097271834713882e-23
2.794647323661831,443.64881876237354,1.9627202885364486e-23,2.030092237764351e-23,2.1282272694287554e-23
2.796648324162081,443.33138825078254,1.9942686893165382e-23,2.061531606841002e-23,2.1594797372433767e-23
2.798649324662331,443.0144116571633,2.026144105423757e-23,2.0932853629410306e-23,2.1910285278037486e-23
2.8006503251625814,442.69788800857367,2.0583462999123285e-23,2.1253531596155227e-23,2.2228731407178823e-23
2.8026513256628314,442.3818163348505,2.0908752796024192e-23,2.1577348996927808e-23,2.2550133325746568e-23
2.8046523261630814,442.06619566859894,2.1237313179156828e-23,2.1904307596756e-23,2.2874491436225123e-23
2.806653326663332,441.7510250451831,2.156914955475283e-23,2.2234411916303382e-23,2.320180901547312e-23
2.8086543271635818,441.43630350271616,2.1904269776586814e-23,2.2567669016954133e-23,2.353209201388056e-23
2.8106553276638317,441.12203008205034,2.22426836997756e-23,2.2904088060438916e-23,2.386534862366556e-23
2.812656328164082,440.8082038267674,2.2584402538477054e-23,2.3243679668455216e-23,2.4201588641501247e-23
2.814657328664332,440.4948237831689,2.2929438068684043e-23,2.3586455123523607e-23,2.4540822666772202e-23
2.816658329164582,440.1818890002664,2.3277801730240224e-23,2.3932425465459932e-23,2.4883061190198322e-23
2.8186593296648326,439.8693985297719,2.3629503691365923e-23,2.4281600547186474e-23,2.5228313637170953e-23
2.8206603301650826,439.5573514260885,2.3984551943513266e-23,2.4633988118284733e-23,2.5576587435040166e-23
2.8226613306653325,439.24574674630037,2.434295149376261e-23,2.4989593004194648e-23,2.5927887173253114e-23
2.824662331165583,438.9345835501638,2.4704703716141732e-23,2.5348416443202656e-23,2.6282213919580403e-23
2.8266633316658325,438.6238609000974,2.5069805912552572e-23,2.5710455632691526e-23,2.6639564745038913e-23
2.828664332166083,438.3135778611725,2.5438251119181416e-23,2.607570352130526e-23,2.6999932495286487e-23
2.8306653326663334,438.0037335011045,2.581002817647185e-23,2.6444148865840063e-23,2.7363305828360225e-23
2.832666333166583,437.69432689024285,2.618512206133451e-23,2.681577655219254e-23,2.772966951904657e-23
2.8346673336668333,437.3853571015618,2.656351446076267e-23,2.7190568160091634e-23,2.8099005010428314e-23
2.8366683341670837,437.0768232106516,2.6945184547956885e-23,2.7568502733155557e-23,2.8471291174800903e-23
2.8386693346673333,436.7687242957089,2.733010990684686e-23,2.7949557700463906e-23,2.884650523060785e-23
2.8406703351675837,436.4610594375275,2.771826753969806e-23,2.8333709884487475e-23,2.922462375048735e-23
2.842671335667834,436.1538277194896,2.8109634886150386e-23,2.8720936523721817e-23,2.960562368880162e-23
2.8446723361680837,435.8470282275565,2.8504190781013396e-23,2.9111216237189227e-23,2.998948335560792e-23
2.846673336668334,435.5406600502592,2.890191628243846e-23,2.9504529862111984e-23,3.037618326793722e-23
2.848674337168584,435.23472227868996,2.93027953113344e-23,2.9900861105157747e-23,3.076570681812346e-23
2.850675337668834,434.92921400649294,2.9706815056332027e-23,3.03001969609643e-23,3.115804071203325e-23
2.8526763381690845,434.6241343298553,3.011396611516891e-23,3.0702527868109396e-23,3.1553175146339494e-23
2.8546773386693345,434.3194823474985,3.0524242361827216e-23,3.1107847591077736e-23,3.195110371225173e-23
2.8566783391695845,434.01525716066897,3.093764054774629e-23,3.151615283573248e-23,3.2351823032012796e-23
2.858679339669835,433.71145787312975,3.1354159663600965e-23,3.192744262397902e-23,3.275533215266248e-23
2.860680340170085,433.4080835911515,3.1773800104252106e-23,3.2341717469485117e-23,3.316163173782733e-23
2.862681340670335,433.10513342350373,3.219656269246417e-23,3.275897840941784e-23,3.3570723111547114e-23
2.8646823411705853,432.8026064814459,3.262244762604219e-23,3.3179225956366357e-23,3.3982607217576293e-23
2.8666833416708353,432.50050187871915,3.3051453417650873e-23,3.3602459039415704e-23,3.4397283562666696e-23
2.8686843421710853,432.1988187315372,3.3483575896535323e-23,3.402867400350161e-23,3.4814749212808654e-23
2.8706853426713357,431.89755615857797,3.3918807336765267e-23,3.445786373179548e-23,3.5234997907347644e-23
2.8726863431715857,431.59671328097517,3.4357135767881284e-23,3.489001694733566e-23,3.56580193476709e-23
2.8746873436718356,431.29628922230927,3.479854451156989e-23,3.5325117738057735e-23,3.608379870537654e-23
2.876688344172086,430.99628310859924,3.5243011973088264e-23,3.576314533462614e-23,3.65123163803169e-23
2.878689344672336,430.6966940682944,3.5690511699604184e-23,3.620407415402317e-23,3.6943548022627707e-23
2.880690345172586,430.3975212322654,3.6141012700480745e-23,3.66478741047759e-23,3.7377464815868986e-23
2.8826913456728365,430.09876373379603,3.6594480007912205e-23,3.709451113308359e-23,3.78140340017991e-23
2.8846923461730865,429.80042070857536,3.7050875441255906e-23,3.754394797400149e-23,3.8253219612132145e-23
2.8866933466733364,429.5024912946885,3.7510158525818156e-23,3.799614505915715e-23,3.869498335981772e-23
2.888694347173587,429.20497463260887,3.7972287507511024e-23,3.845106152300329e-23,3.913928563272024e-23
2.890695347673837,428.9078698651899,3.843722039924374e-23,3.890865624389728e-23,3.9586086526628636e-23
2.892696348174087,428.61117613765674,3.890491599345534e-23,3.9368888854661167e-23,4.0035346852630804e-23
2.8946973486743373,428.3148925975978,3.9375334777869805e-23,3.9831720659763475e-23,4.048702905610188e-23
2.8966983491745872,428.01901839495724,3.984843969815596e-23,4.029711540268072e-23,4.0941097990701546e-23
2.8986993496748372,427.7235526820261,4.0324196721232625e-23,4.076503983688072e-23,4.139752150040501e-23
2.9007003501750876,427.42849461343445,4.080257516579339e-23,4.1235464066550175e-23,4.185627077504408e-23
2.9027013506753376,427.13384334614386,4.1283547781409163e-23,4.170836163784403e-23,4.231732045929822e-23
2.9047023511755876,426.83959803943856,4.176709057333172e-23,4.218370937710188e-23,4.2780648510595613e-23
2.906703351675838,426.5457578549178,4.2253182385872024e-23,4.2661486988164834e-23,4.3246235816974365e-23
2.908704352176088,426.25232195648806,4.274180427198876e-23,4.3141676435663136e-23,4.3714065600649196e-23
2.910705352676338,425.9592895103549,4.323293868959267e-23,4.362426115402868e-23,4.418412264592627e-23
2.9127063531765884,425.66665968501496,4.372656857528182e-23,4.410922513224942e-23,4.465639240044424e-23
2.9147073536768384,425.3744316512486,4.4222676353214467e-23,4.45965519314635e-23,4.5130860005927586e-23
2.9167083541770884,425.0826045821113,4.472124294021557e-23,4.508622369600342e-23,4.560750931832857e-23
2.918709354677339,424.7911776529265,4.522224680787107e-23,4.557822021830937e-23,4.6086321977262446e-23
2.9207103551775884,424.5001500412778,4.5725663158388995e-23,4.607251811432591e-23,4.6567276581087266e-23
2.922711355677839,424.2095209270004,4.623146326369836e-23,4.656909015886979e-23,4.705034801712073e-23
2.9247123561780892,423.91928949217476,4.673961400710295e-23,4.706790482048428e-23,4.7535506986784984e-23
2.9267133566783388,423.6294549211179,4.725007765447747e-23,4.7568926023136816e-23,4.802271975356642e-23
2.928714357178589,423.34001640037576,4.776281186820201e-23,4.8072113148474764e-23,4.851194812826085e-23
2.9307153576788396,423.05097311871634,4.827776996262974e-23,4.857742127807315e-23,4.900314969187248e-23
2.932716358179089,422.7623242671216,4.8794901385686793e-23,4.908480166099188e-23,4.949627824254231e-23
2.9347173586793396,422.4740690387795,4.9314152398012086e-23,4.959420237880767e-23,4.9991284439789076e-23
2.93671835917959,422.1862066290775,4.9835466909601603e-23,5.0105569168835914e-23,5.048811660788813e-23
2.9387193596798395,421.8987362355945,5.035878742485909e-23,5.061884635714415e-23,5.0986721651029854e-23
2.94072036018009,421.61165705809304,5.0884056040749874e-23,5.1133977846664864e-23,5.1487046026474616e-23
2.94272136068034,421.32496829851254,5.1411215439752486e-23,5.165090810259143e-23,5.198903671862075e-23
2.94472236118059,421.03866916096155,5.194020981966916e-23,5.216958307746171e-23,5.2492642156909126e-23
2.9467233616808404,420.7527588517104,5.247098570604093e-23,5.268995102185902e-23,5.299781302377935e-23
2.9487243621810904,420.467236579184,5.30034925997311e-23,5.321196313331388e-23,5.350450290530465e-23
2.9507253626813403,420.1821015539544,5.353768342179582e-23,5.37355740053856e-23,5.401266874629354e-23
2.9527263631815908,419.8973529887336,5.407351472950393e-23,5.426074185049928e-23,5.45222710830258e-23
2.9547273636818407,419.6129900983662,5.461094669064792e-23,5.478742848326672e-23,5.50332740397551e-23
2.9567283641820907,419.32901209982236,5.51499428173269e-23,5.531559906495586e-23,5.554564508889191e-23
2.958729364682341,419.0454182121903,5.569046947436496e-23,5.58452216236805e-23,5.605935458857534e-23
2.960730365182591,418.7622076566698,5.623249519065617e-23,5.637626637796642e-23,5.657437512435574e-23
2.962731365682841,418.47937965656394,5.677598981320827e-23,5.690870490281518e-23,5.709068069315045e-23
2.9647323661830915,418.19693343727323,5.732092355282782e-23,5.744250918657492e-23,5.760824577684196e-23
2.9667333666833415,417.9148682262878,5.786726597670629e-23,5.797765063328922e-23,5.81270443593124e-23
2.9687343671835915,417.63318325318056,5.841498500626014e-23,5.85140990683619e-23,5.864704894397829e-23
2.970735367683842,417.3518777496,5.896404597826287e-23,5.905182180515703e-23,5.916822962881158e-23
2.972736368184092,417.07095094926376,5.95144108236293e-23,5.95907828265946e-23,5.969055329244517e-23
2.974737368684342,416.7904020879509,6.006603741138716e-23,6.013094212910889e-23,6.021398293846488e-23
2.9767383691845923,416.5102304034955,6.061887909581658e-23,6.067225526692672e-23,6.07384772357912e-23
2.9787393696848423,416.23043513577966,6.117288449303874e-23,6.121467312306847e-23,6.126399028171837e-23
2.9807403701850923,415.9510155267265,6.172799750017551e-23,6.175814192045707e-23,6.179047160137248e-23
2.9827413706853427,415.67197082029344,6.228415755635242e-23,6.230260347280074e-23,6.231786638382528e-23
2.9847423711855927,415.3933002624654,6.284130013109399e-23,6.284799566130019e-23,6.28461159416518e-23
2.9867433716858427,415.1150031012478,6.339935741282186e-23,6.339425311047636e-23,6.337515836809176e-23
2.988744372186093,414.8370785866599,6.395825915895336e-23,6.394130802525279e-23,6.390492935489169e-23
2.990745372686343,414.55952597072843,6.451793366011124e-23,6.448909114245594e-23,6.443536312496137e-23
2.992746373186593,414.28234450748016,6.507830876469401e-23,6.50375327436143e-23,6.496639342766778e-23
2.9947473736868435,414.0055334529357,6.56393129068239e-23,6.55865636726509e-23,6.549795454122323e-23
2.9967483741870935,413.72909206510303,6.620087608066833e-23,6.61361163019533e-23,6.602998222638718e-23
2.9987493746873435,413.4530196039703,6.676293070727873e-23,6.668612539334296e-23,6.656241457857206e-23
3.000750375187594,413.17731533149947,6.732541234621836e-23,6.723652880645984e-23,6.709519273124437e-23
3.002751375687844,412.90197851162014,6.788826021301904e-23,6.778726801570615e-23,6.762826137192947e-23
3.004752376188094,412.62700841022223,6.845141747440538e-23,6.833828840764631e-23,6.816156904266855e-23
3.0067533766883443,412.3524042951501,6.901483130565514e-23,6.888953934305341e-23,6.869506820886398e-23
3.0087543771885943,412.07816543619583,6.95784527077423e-23,6.944097398094359e-23,6.922871509341418e-23
3.0107553776888443,411.8042911050926,7.014223609529578e-23,6.999254887522101e-23,6.976246928616116e-23
3.0127563781890947,411.53078057550846,7.070613867915321e-23,7.05442233672191e-23,7.02962931512124e-23
3.0147573786893442,411.2576331230399,7.1270119678709e-23,7.109595880878686e-23,7.083015106597545e-23
3.0167583791895947,410.9848480252052,7.183413940869049e-23,7.16477176599748e-23,7.136400853510298e-23
3.018759379689845,410.71242456143835,7.239815829192578e-23,7.219946251230398e-23,7.18978312294712e-23
3.0207603801900946,410.44036201308273,7.296213585371373e-23,7.27511550926748e-23,7.243158400442261e-23
3.022761380690345,410.16865966338435,7.352602975432558e-23,7.33027553039428e-23,7.29652299525481e-23
3.0247623811905955,409.8973167974861,7.408979491392082e-23,7.38542203560165e-23,7.349872954421897e-23
3.026763381690845,409.62633270242134,7.465338277889229e-23,7.440550403615922e-23,7.4032039904044e-23
3.0287643821910955,409.3557066671071,7.521674077064122e-23,7.495655615927195e-23,7.456511426368257e-23
3.030765382691346,409.0854379823388,7.577981194752147e-23,7.550732222879483e-23,7.50979016214865e-23
3.0327663831915954,408.8155259407835,7.634253489875919e-23,7.605774332705803e-23,7.56303466278235e-23
3.034767383691846,408.54596983697354,7.69048438762272e-23,7.660775624111346e-23,7.616238970232736e-23
3.036768384192096,408.2767689673009,7.746666915678181e-23,7.715729381702784e-23,7.669396737645017e-23
3.038769384692346,408.00792263001074,7.802793761519701e-23,7.770628552305332e-23,7.722501284229154e-23
3.0407703851925962,407.7394301251953,7.858857347624089e-23,7.825465819069096e-23,7.775545667741488e-23
3.042771385692846,407.4712907547883,7.91484992047904e-23,7.880233689307989e-23,7.828522770587948e-23
3.044772386193096,407.20350382255816,7.970763648555892e-23,7.934924591286054e-23,7.881425394849054e-23
3.0467733866933466,406.93606863410224,8.026590723941171e-23,7.989530974706682e-23,7.934246361068856e-23
3.0487743871935966,406.6689844968414,8.08232346215752e-23,8.044045409490884e-23,7.986978605477007e-23
3.0507753876938466,406.4022507200131,8.137954394836523e-23,8.098460677557002e-23,8.039615270431321e-23
3.052776388194097,406.1358666146661,8.193476350325009e-23,8.152769852725101e-23,8.09214978326678e-23
3.054777388694347,405.8698314936543,8.248882517987133e-23,8.206966364539543e-23,8.144575919391592e-23
3.056778389194597,405.6041446716308,8.304166492866954e-23,8.261044042693413e-23,8.196887846343313e-23
3.0587793896948474,405.33880546504207,8.359322298448042e-23,8.3149971397976e-23,8.249080146557754e-23
3.0607803901950974,405.07381319212226,8.414344386431684e-23,8.368820331409218e-23,8.301147817756127e-23
3.0627813906953474,404.80916717288693,8.469227613686747e-23,8.422508693453283e-23,8.353086251056669e-23
3.064782391195598,404.54486672912753,8.523967197738211e-23,8.47605765837454e-23,8.404891188103489e-23
3.066783391695848,404.28091118440585,8.578558653293664e-23,8.529462952479439e-23,8.456558659614955e-23
3.0687843921960978,404.01729986404763,8.632997713299012e-23,8.582720517913347e-23,8.508084908728458e-23
3.070785392696348,403.75403209513723,8.687280238813863e-23,8.635826423512967e-23,8.559466303306822e-23
3.072786393196598,403.49110720651197,8.741402122565201e-23,8.688776769340259e-23,8.610699241935021e-23
3.074787393696848,403.2285245287562,8.795359191344853e-23,8.741567590011952e-23,8.66178005864466e-23
3.0767883941970986,402.96628339419556,8.849147112447902e-23,8.794194761973521e-23,8.7127049314431e-23
3.0787893946973486,402.7043831368917,8.902761309106808e-23,8.846653919629649e-23,8.763469799495053e-23
3.0807903951975986,402.4428230926362,8.956196889373337e-23,8.898940384747756e-23,8.814070293319718e-23
3.082791395697849,402.1816025989452,9.009448592165928e-23,8.951049112825608e-23,8.86450168165395e-23
3.084792396198099,401.9207209950539,9.062510753276174e-23,9.002974659199997e-23,8.914758837732675e-23
3.086793396698349,401.6601776219107,9.115377293063162e-23,9.054711166619254e-23,8.964836226699304e-23
3.0887943971985994,401.3999718221718,9.168041726418274e-23,9.106252374867023e-23,9.014727914739911e-23
3.0907953976988494,401.14010294019585,9.220497194416499e-23,9.157591651868925e-23,9.064427599394966e-23
3.0927963981990994,400.880570322038,9.272736515945464e-23,9.20872204459874e-23,9.113928659402491e-23
3.0947973986993498,400.6213733154449,9.324752256579503e-23,9.259636347085572e-23,9.163224221424384e-23
3.0967983991995998,400.36251126984894,9.376536811095713e-23,9.310327181960142e-23,9.212307240155147e-23
3.0987993996998497,400.1039835363629,9.428082495356017e-23,9.36078709131042e-23,9.26117058765198e-23
3.1008004002001,399.8457894677744,9.479381642834885e-23,9.411008632175151e-23,9.309807147287704e-23
3.10280140070035,399.5879284185409,9.530426700878131e-23,9.460984471809673e-23,9.358209907534313e-23
3.1048024012006,399.3303997447837,9.581210321837982e-23,9.510707477915879e-23,9.40637205083887e-23
3.1068034017008506,399.073202804283,9.631725444537339e-23,9.560170799331078e-23,9.454287033149373e-23
3.1088044022011,398.8163369564728,9.681965362051632e-23,9.609367933198955e-23,9.501948650166202e-23
3.1108054027013505,398.55980156243464,9.731923772529555e-23,9.658292775369984e-23,9.549351087105953e-23
3.112806403201601,398.3035959848935,9.781594810661448e-23,9.70693965165616e-23,9.596488949627e-23
3.1148074037018505,398.0477195882117,9.830973058404649e-23,9.755303328554759e-23,9.643357274540098e-23
3.116808404202101,397.79217173838373,9.880053534630352e-23,9.803379003100364e-23,9.68995151995581e-23
3.1188094047023514,397.53695180303146,9.928831664419228e-23,9.851162272556898e-23,9.736267535557814e-23
3.120810405202601,397.2820591513986,9.977303229748197e-23,9.898649085667413e-23,9.782301514683527e-23
3.1228114057028513,397.0274931543452,1.0025464304228788e-22,9.94583567808981e-23,9.828049930792474e-23
3.1248124062031017,396.77325318434316,1.0073311175335424e-22,9.992718495418739e-23,9.873509461666123e-23
