r,space,conv_t,e_cas_s,e_cas_t,e_sc_s,e_sc_t,e_fic_s,e_fic_t,de_cas,de_sc,de_fic,same_state_ha,prism_ref_dev_ha,wall,cpu,t_orbitals,t_copies,t_casci,t_fic,t_sc
1.6391,"(10,6)",False,-536.2236474699399,-536.0847124915725,-536.681388907813,-536.5999818303904,-536.6648700358072,-536.5250934888994,3.7806133594329787,2.215199426902557,3.8035136060385164,8.071765478234738e-12,0.0,142.53694558143616,4527.180883479,131.7258584499359,3.3222391605377197,2.616793632507324,3.0665767192840576,1.8054461479187012
1.6891,"(10,6)",False,-536.2266647882682,-536.1020816975772,-536.6974065000023,-536.6112509157222,-536.7047542089299,-536.5762741962131,3.3900786005110985,2.3444128810963027,3.496119250924935,8.640199666842818e-12,0.0,142.8302812576294,4534.234315797,132.46641898155212,2.566983699798584,2.9842326641082764,2.870398759841919,1.9422388076782227
1.7391,"(10,6)",True,-536.227837566699,-536.117189233762,-536.6871291088225,-536.6208574381749,-536.6986918824249,-536.5820018304337,3.010894525023094,1.80334402716054,3.175298075797326,2.5011104298755527e-12,0.0,69.49718856811523,2206.56331849,58.69842457771301,2.5336997509002686,3.1093499660491943,3.1564881801605225,1.999218225479126
